project_number,hdp_id,project_title,crf_name,heal_crf_id,source,input_path
UC2 AR082195-01,HDP00890,"Comprehensive functional phenotyping of trigeminal neurons innervating temporomandibular joint (TMJ) tissues in male, female and aged mice, primates, and humans with and without TMJ disorders (TMJD)",GAD (choice=Generalized Anxiety Disorder (GAD) - 7 item*),HEALCDE:generalized-anxiety-disorder-7,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UC2 AR082195-01,HDP00890,"Comprehensive functional phenotyping of trigeminal neurons innervating temporomandibular joint (TMJ) tissues in male, female and aged mice, primates, and humans with and without TMJ disorders (TMJD)",Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UC2 AR082195-01,HDP00890,"Comprehensive functional phenotyping of trigeminal neurons innervating temporomandibular joint (TMJ) tissues in male, female and aged mice, primates, and humans with and without TMJ disorders (TMJD)",PHQ (choice=Patient Health Questionnaire (PHQ) - 8 item*),HEALCDE:patient-health-questionnaire-8,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UC2 AR082195-01,HDP00890,"Comprehensive functional phenotyping of trigeminal neurons innervating temporomandibular joint (TMJ) tissues in male, female and aged mice, primates, and humans with and without TMJ disorders (TMJD)",Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UC2 AR082195-01,HDP00890,"Comprehensive functional phenotyping of trigeminal neurons innervating temporomandibular joint (TMJ) tissues in male, female and aged mice, primates, and humans with and without TMJ disorders (TMJD)",Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UC2 AR082195-01,HDP00890,"Comprehensive functional phenotyping of trigeminal neurons innervating temporomandibular joint (TMJ) tissues in male, female and aged mice, primates, and humans with and without TMJ disorders (TMJD)",Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UC2 AR082195-01,HDP00890,"Comprehensive functional phenotyping of trigeminal neurons innervating temporomandibular joint (TMJ) tissues in male, female and aged mice, primates, and humans with and without TMJ disorders (TMJD)",Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UC2 AR082195-01,HDP00890,"Comprehensive functional phenotyping of trigeminal neurons innervating temporomandibular joint (TMJ) tissues in male, female and aged mice, primates, and humans with and without TMJ disorders (TMJD)",Sleep (choice=Sleep Duration Question),HEALCDE:sleep-duration,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UC2 AR082195-01,HDP00890,"Comprehensive functional phenotyping of trigeminal neurons innervating temporomandibular joint (TMJ) tissues in male, female and aged mice, primates, and humans with and without TMJ disorders (TMJD)",Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UH2-UH3AR076736,HDP01284,Focused Ultrasound Neuromodulation of Dorsal Root Ganglion for Noninvasive Mitigation of Low Back Pain,Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UH2-UH3AR076736,HDP01284,Focused Ultrasound Neuromodulation of Dorsal Root Ganglion for Noninvasive Mitigation of Low Back Pain,GAD (choice=Generalized Anxiety Disorder (GAD) - 2 item),HEALCDE:gad2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UH2-UH3AR076736,HDP01284,Focused Ultrasound Neuromodulation of Dorsal Root Ganglion for Noninvasive Mitigation of Low Back Pain,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UH2-UH3AR076736,HDP01284,Focused Ultrasound Neuromodulation of Dorsal Root Ganglion for Noninvasive Mitigation of Low Back Pain,PHQ (choice=Patient Health Questionnaire (PHQ) - 2 item),HEALCDE:phq2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UH2-UH3AR076736,HDP01284,Focused Ultrasound Neuromodulation of Dorsal Root Ganglion for Noninvasive Mitigation of Low Back Pain,Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UH2-UH3AR076736,HDP01284,Focused Ultrasound Neuromodulation of Dorsal Root Ganglion for Noninvasive Mitigation of Low Back Pain,Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UH2-UH3AR076736,HDP01284,Focused Ultrasound Neuromodulation of Dorsal Root Ganglion for Noninvasive Mitigation of Low Back Pain,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UH2-UH3AR076736,HDP01284,Focused Ultrasound Neuromodulation of Dorsal Root Ganglion for Noninvasive Mitigation of Low Back Pain,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UH2-UH3AR076736,HDP01284,Focused Ultrasound Neuromodulation of Dorsal Root Ganglion for Noninvasive Mitigation of Low Back Pain,Sleep (choice=Sleep Duration Question),HEALCDE:sleep-duration,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UH2-UH3AR076736,HDP01284,Focused Ultrasound Neuromodulation of Dorsal Root Ganglion for Noninvasive Mitigation of Low Back Pain,Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,2 Minute Walk Test,HEALCDE:2-minute-walk,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,29 Profile v2.1 [PROMIS],HEALCDE:promis-29-profile-v2.1,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,29+2 Profile v2.1 - PROPr [PROMIS],HEALCDE:promis-292-profile-v2.1-propr,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Ability to Participate in Social Roles and Activities SF 4a [PROMIS],HEALCDE:promis-ability-to-participate-in-social_roles-and-activities-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Adverse Childhood Experience Questionnaire- ACES,HEALCDE:aces,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Chronic Pain Acceptance Questionnaire Revised *8 item- CPAQ,HEALCDE:cpaq-8,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Coping Strategies Questionnaire Modified 24 item- CSQ 24 (Copyrighted),HEALCDE:csq-24,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Emotional Distress Anxiety SF 4a [PROMIS],HEALCDE:promis-anxiety-sf-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Emotional Distress Depression SF 4a [PROMIS],HEALCDE:promis-emotional-distress-depression-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Emotional Support SF 4a [PROMIS],HEALCDE:promis-emotional-support-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Fear Avoidance Belief Questionnaire Physical Activity- FABQ PA,HEALCDE:fabq-physical-activity,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,GAD (choice=Generalized Anxiety Disorder (GAD) - 2 item),HEALCDE:gad2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,International Physical Activity Questionnaire Short Form- IPAQ SF,HEALCDE:ipaq-sf,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Multidimensional Assessment of Interoceptive Awareness *Version 2- MAIA,HEALCDE:maia-2,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,PHQ (choice=Patient Health Questionnaire (PHQ) - 2 item),HEALCDE:phq2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Pain Anxiety Symptom Scale - PASS,HEALCDE:pass,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Pain Intensity 1a [PROMIS],HEALCDE:promis-pain-intensity-1a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Pain Interference SF 4a [PROMIS],HEALCDE:promis-pain-interference-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Physical Function SF 4a [PROMIS],HEALCDE:promis-physical-function-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Sleep (choice=Sleep Duration Question),HEALCDE:sleep-duration,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Sleep Disturbance SF 4a [PROMIS],HEALCDE:promis-sleep-disturbance-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19AR076737-01,HDP00356,COMEBACK,Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128787-01,HDP00982,RM1 Project 2: Determining the independent and synergistic effects of transcutaneous auricular neurostimulation (tAN) on direct brain activation in healthy individuals,Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128787-01,HDP00982,RM1 Project 2: Determining the independent and synergistic effects of transcutaneous auricular neurostimulation (tAN) on direct brain activation in healthy individuals,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128787-01,HDP00982,RM1 Project 2: Determining the independent and synergistic effects of transcutaneous auricular neurostimulation (tAN) on direct brain activation in healthy individuals,Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128787-01,HDP00982,RM1 Project 2: Determining the independent and synergistic effects of transcutaneous auricular neurostimulation (tAN) on direct brain activation in healthy individuals,Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128787-01,HDP00982,RM1 Project 2: Determining the independent and synergistic effects of transcutaneous auricular neurostimulation (tAN) on direct brain activation in healthy individuals,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128787-01,HDP00982,RM1 Project 2: Determining the independent and synergistic effects of transcutaneous auricular neurostimulation (tAN) on direct brain activation in healthy individuals,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
